#OTU ID	taxonomy
seq_18620	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18621	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18622	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18623	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Unclassified
seq_18624	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18625	Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18626	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18627	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18628	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18629	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18630	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18631	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18632	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18633	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18634	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18635	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18636	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18637	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18638	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18639	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18640	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18641	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18642	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18643	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18644	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18645	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18646	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18647	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18648	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18649	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18650	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18651	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18652	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18653	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18654	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18655	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18656	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18657	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18658	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18659	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18660	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18661	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18662	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18663	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18664	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18665	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18666	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18667	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18668	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18669	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18670	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18671	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18672	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18673	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18674	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18675	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18676	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18677	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18678	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18679	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18680	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18681	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18682	Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18683	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18684	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18685	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18686	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18687	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18688	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18689	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18690	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18691	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18692	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18693	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18694	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18695	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18696	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18697	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18698	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18699	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18700	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18701	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18702	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18703	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18704	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18705	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18706	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18707	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18708	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18709	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18710	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18711	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18712	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18713	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18714	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18715	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18716	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18717	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18718	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18719	Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18720	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18721	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18722	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18723	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18724	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18725	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18726	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18727	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18728	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18729	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18730	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18731	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18732	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18733	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18734	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18735	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18736	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18737	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18738	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18739	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18740	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18741	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18742	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18743	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18744	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18745	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18746	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18747	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18748	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18749	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18750	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18751	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18752	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18753	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18754	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18755	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18756	Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18757	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18758	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18759	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18760	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18761	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18762	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18763	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18764	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18765	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18766	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18767	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18768	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18769	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18770	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18771	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18772	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18773	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18774	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18775	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18776	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18777	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18778	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18779	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18780	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18781	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18782	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18783	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18784	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18785	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18786	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18787	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18788	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18789	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18790	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18791	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18792	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18793	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18794	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18795	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18796	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18797	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18798	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18799	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18800	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18801	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18802	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18803	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18804	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18805	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18806	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18807	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18808	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18809	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18810	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18811	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18812	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18813	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18814	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18815	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18816	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18817	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18818	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18819	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18820	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18821	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18822	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18823	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18824	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18825	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18826	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18827	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18828	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18829	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18830	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18831	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18832	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18833	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18834	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18835	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18836	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18837	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18838	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18839	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18840	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18841	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18842	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_18843	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_18844	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
